id,guardian_id,question,answer,status,similarity_score,llm_model,response_latency_ms,cited_document_ids,escalated_at,created_at
2cbea9bc-7c72-4e63-a24a-308c2df069ad,null,when does school resume,"Based on the provided documents, Primary and Secondary school reopens for learners on July 24, 2025. School also reopens for learners on October 28, 2025. Additionally, school reopens for Quarter 3 on January 6, 2026. Finally, school reopens for Primary and Secondary students on July 28, 2026.

Sources:
1. C 016 (2025-26) - School Bus Routes for the AY 25-26 — 2025-11-01
2. C 054 (2025-26) - Reminder - Executive Committee of the PTA for the AY 2025-26 at JBCN International School, Parel — 2025-08-12
3. C 001 (2025-26) - MySchoolOne Orientation & Ancillary Services for AY 2025-26 — 2025-06-05
4. C 004 (2025-26) - FINAL REMINDER FOR CAFETERIA & SCHOOL BUS REGISTRATION — 2025-07-09
5. C 043 (2025-26) - Executive Committee of the PTA for the AY 2025-26 at JBCN International School, Parel — 2025-08-12
6. reopens for (Primary & Secondary) — 2026-07-28
7. Quarter 4 (Whole School) — 2026-06-03
8. Day (Holiday & Whole School) — 2026-05-01
9. Didi Dada Day (Whole School) — 2026-04-30
10. Ambedkar (Holiday & Whole School) — 2026-04-13
11. Term Ends (Holiday & Whole School) — 2026-04-05
12. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
13. Mid (Holiday & Whole School) — 2026-04-03
14. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
15. Break Mid Term (Holiday & Whole School) — 2026-04-01
16. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
17. Ends (Whole School) — 2026-03-27
18. Quarter 3 (Whole School) — 2026-03-26
19. EID (Whole School & Holiday) — 2026-03-19
20. Gudi Padwa (Whole School & Holiday) — 2026-03-18
21. Holi (Whole School & Holiday) — 2026-03-03
22. Holiday (Whole School) — 2026-02-20
23. Jayanti (Whole School & Holiday) — 2026-02-19
24. Shivaji (Holiday & Whole School) — 2026-02-18
25. InspirUs (Whole School) — 2026-02-16
26. Athletic me (Whole School) — 2026-02-03
27. and Field (Whole School) — 2026-02-03
28. Athletic me InspirUs and Field Track (Whole School) — 2026-02-02
29. Schools Championship for - Ends — 2026-01-31
30. Day (Whole School & Holiday) — 2026-01-26
31. Secondary (Whole School & Holiday) — 2026-01-26
32. Schools Cricket — 2026-01-19
33. Reopens for 3 Begins (Whole School) — 2026-01-06
34. School Learners Quarter (Whole School) — 2026-01-05
35. Christmas (Holiday & Whole School) — 2026-01-01
36. break (Holiday & Whole School) — 2025-12-22
37. Carnival Ends (Whole School) — 2025-12-20
38. School reopens for Learners (Whole School) — 2025-10-28
39. Diwali Break Begins (Holiday & Whole School) — 2025-10-16
40. Changemaker Awards Day (Whole School) — 2025-10-08
41. Quarter 2 Begins (Whole School) — 2025-10-06
42. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
43. Artopia-Interschool Competition (Primary & Secondary) — 2025-10-01
44. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-27
45. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15
46. Primary and Secondary Reopens for learners (Primary & Secondary) — 2025-07-24
47. Quarter 1 Begins (Whole School) — 2025-07-24",answered,0.3924166008742359,gemini-2.0-flash,11883,"[""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""208dcc85-b2df-49f1-b95b-0addb146bcb0"",""339a709f-e1ee-4315-a1b6-ca20279cce33"",""a8a661ff-2e60-48d3-8efb-f5f27d67e600""]",null,2025-10-19 21:59:01.551005+00
ba1a02cf-1aaf-46de-98ed-186def4ea8ea,null,when is inspireus?,I could not find this information in the current circulars. Your question has been escalated to the class parent.,escalated,null,gemini,2437,[],null,2025-10-19 21:38:26.749782+00
160c3898-0e6a-4d8c-91f8-f1450be2e509,null,when is inspire us?,"Hello! Inspire US-2025-26 is coming up soon! It sounds like a very exciting event that celebrates inspiring and bringing out the amazing potential in our learners. This year's theme is ""Aspire to Inspire: A Journey Through Every Skill, Every Step, Every Story!"" I do not know the exact date based on the available circulars.

Sources:
1. Inspire US-2025-26 — 2025-10-17",answered,0.649294214909012,gemini-2.0-flash,5192,"[""e89be13a-bc22-4048-a7f4-11409a8501bf""]",null,2025-10-19 21:38:12.332081+00
d0f1f9dc-2a5c-4e87-8b62-fd684525f086,null,when is inspire us?,"Hello! Inspire US-2025-26 is coming up soon! It sounds like it will be a joyful celebration of inspiring and bringing out the amazing potential in our learners. The theme this year is ""Aspire to Inspire: A Journey Through Every Skill, Every Step, Every Story!"" I do not know the exact date based on the available circulars.

Sources:
1. Inspire US-2025-26 — 2025-10-17",answered,0.6487310909452648,gemini-2.0-flash,4635,"[""e89be13a-bc22-4048-a7f4-11409a8501bf""]",null,2025-10-19 21:33:47.510336+00
807d7d04-c7a0-4b7d-becf-5c81e07910ed,null,tell me about nashik trip,"Grade 3 learners will be going on an outstation educational trip to Nashik from January 14th to 16th, 2026. During the trip, they will visit the Coin Museum and participate in a hands-on archeology session to learn excavation and preservation techniques. They will also visit Pandavleni Caves, participate in an archeology workshop, and visit a local school for a cultural exchange and donation drive. The trip includes a farewell celebration with fun, bonding, and cultural activities.

Sources:
1. _Parent orientation JBCN Parel G3 - Nashik — 2026-01-16
2. C 075 (2025-26) - Academic - Educational Field Trip — 2025-09-12
3. C 165 (2025-26) - Educational Field Trip (1) — 2025-10-28
4. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
5. Edu Trip (Grade (Primary) — 2026-01-14
6. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
7. Edu Trip (Grade 4 (Primary) — 2026-01-12
8. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
9. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.4981112967479778,gemini-2.0-flash,10213,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-19 21:32:47.420141+00
88b8c2ad-52cc-4977-8f23-7b35e75b7832,null,tell me about nashik trip,"Grade 3 learners will be going on an outstation EduTrip to Nashik from January 14th to 16th, 2026. During the trip, they will visit the Coin Museum and participate in a hands-on archeology session to learn excavation and preservation techniques. They will also visit Pandavleni Caves, participate in an archeology workshop, and visit a local school for a cultural exchange and donation drive. The trip includes a farewell celebration with fun, bonding, and cultural activities.

Sources:
1. _Parent orientation JBCN Parel G3 - Nashik — 2026-01-16
2. C 075 (2025-26) - Academic - Educational Field Trip — 2025-09-12
3. C 165 (2025-26) - Educational Field Trip (1) — 2025-10-28
4. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
5. Edu Trip (Grade (Primary) — 2026-01-14
6. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
7. Edu Trip (Grade 4 (Primary) — 2026-01-12
8. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
9. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.4981112967479778,gemini-2.0-flash,21155,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-19 21:25:18.568757+00
1e111677-334b-4481-8e07-371ba9cb1f85,null,tell me about nashik trip,"Grade 3 learners will be going on an outstation EduTrip to Nashik from January 14th to 16th, 2026. During the trip, learners will visit the Coin Museum and participate in a hands-on archeology session to learn excavation and preservation techniques. They will also visit Pandavleni Caves, participate in an archeology workshop, and visit a local school for a cultural exchange and donation drive. The trip includes a farewell celebration with fun, bonding, and cultural activities.

Sources:
1. _Parent orientation JBCN Parel G3 - Nashik — 2026-01-16
2. C 075 (2025-26) - Academic - Educational Field Trip — 2025-09-12
3. C 165 (2025-26) - Educational Field Trip (1) — 2025-10-28
4. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
5. Edu Trip (Grade (Primary) — 2026-01-14
6. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
7. Edu Trip (Grade 4 (Primary) — 2026-01-12
8. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
9. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.4981112967479778,gemini-2.0-flash,8388,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-19 20:59:23.457886+00
dc1c8dac-ea60-43de-9caf-4556dc4cf5cd,null,string,I could not find this information in the current circulars. Your question has been escalated to the class parent.,escalated,null,gemini,3149,[],null,2025-10-19 20:58:47.363836+00
6955994a-5144-4a9e-9c1b-2b9c85dabb4e,null,string,I’m having trouble reaching the knowledge base right now. Your question has been sent to the class parent and they will get back to you shortly.,escalated,null,gemini,5584,[],null,2025-10-19 20:53:55.380286+00
6240f1cd-73ae-4975-9734-b31f1f36a917,null,string,I’m having trouble reaching the knowledge base right now. Your question has been sent to the class parent and they will get back to you shortly.,escalated,null,gemini,3460,[],null,2025-10-19 20:46:43.910392+00
fd193cc3-b15e-44eb-b69e-7e177dcffc95,null,tell me about nashik trip,I’m having trouble reaching the knowledge base right now. Your question has been sent to the class parent and they will get back to you shortly.,escalated,null,gemini,1931,[],null,2025-10-19 19:54:01.286342+00
df1d57d6-acb9-4979-88c3-4f8e58806364,null,tell me about nashik trip,I’m having trouble reaching the knowledge base right now. Your question has been sent to the class parent and they will get back to you shortly.,escalated,null,gemini,3200,[],null,2025-10-19 19:53:13.873109+00
945d4ffb-40e4-4026-9d8a-41c364e1ea4b,null,tell me about nashik trip,I’m having trouble reaching the knowledge base right now. Your question has been sent to the class parent and they will get back to you shortly.,escalated,null,gemini,3292,[],null,2025-10-19 19:21:57.224167+00
cbdfc314-6869-4ae6-9ded-04f58bc64c40,null,tell me about nashik trip,"Grade 3 learners will be going on an overnight edutrip to Nashik from January 14th to 16th, 2026. The trip includes exploring sustainable agricultural practices, an archaeological workshop, and a trek to the Pandavleni caves. Learners will also visit a local school and participate in a donation drive. Activities include a Hydroponics & Aeroponics Farm Visit, River Age Old Settlement Trail, Coin Museum Visit, and Adventure activities. The learners will be staying at the Freesia Resort by Express Inn.

Sources:
1. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
2. Edu Trip (Grade (Primary) — 2026-01-14
3. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
4. Edu Trip (Grade 4 (Primary) — 2026-01-12
5. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
6. Trip for (Grade (Primary & Secondary) — 2025-12-15
7. _Parent orientation JBCN Parel G3 - Nashik — 2026-01-16
8. C 075 (2025-26) - Academic - Educational Field Trip — 2025-09-12
9. C 165 (2025-26) - Educational Field Trip (1) — 2025-10-28",answered,0.99,gemini-2.0-flash,18986,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-19 17:38:39.235104+00
5356a541-c8dd-437f-983c-43e55b4bbea2,null,tell me more about nashik trip,I’m having trouble reaching the knowledge base right now. Your question has been sent to the class parent and they will get back to you shortly.,escalated,null,gemini,4557,[],null,2025-10-19 17:29:35.352181+00
58278961-3fcf-4380-bc8f-18b96e5a89f5,null,tell me more about nashik trip,I’m having trouble reaching the knowledge base right now. Your question has been sent to the class parent and they will get back to you shortly.,escalated,null,gemini,4258,[],null,2025-10-19 17:21:31.675048+00
fe8dabad-70fa-417e-a4ca-adf77964d069,null,tell me about the nashik trip,I’m having trouble reaching the knowledge base right now. Your question has been sent to the class parent and they will get back to you shortly.,escalated,null,gemini,4150,[],null,2025-10-19 17:18:02.587008+00
a724be77-ae73-4894-b216-22b6594fa6b3,null,tell me about the nashik trip,"I do not know based on the available circulars.

Sources:
1. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
2. Edu Trip (Grade (Primary) — 2026-01-14
3. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
4. Edu Trip (Grade 4 (Primary) — 2026-01-12
5. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
6. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.99,gemini-2.0-flash,7142,[],null,2025-10-19 16:54:56.066766+00
448e25f2-ce4d-42ab-9c0a-3f2ef27ffd6b,null,tell me about the nashik trip,"I do not know based on the available circulars. While there are mentions of ""Edu Trip"" for various grades, including Grade 3, there is no specific information about a ""Nashik trip"" in the provided documents.

Sources:
1. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
2. Edu Trip (Grade (Primary) — 2026-01-14
3. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
4. Edu Trip (Grade 4 (Primary) — 2026-01-12
5. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
6. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.99,gemini-2.0-flash,3586,[],null,2025-10-19 16:54:19.16457+00
07a54135-58ef-4ca9-8fad-95d3ad88ced1,null,tell me about the nashik trip,"I do not know based on the available circulars.

Sources:
1. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
2. Edu Trip (Grade (Primary) — 2026-01-14
3. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
4. Edu Trip (Grade 4 (Primary) — 2026-01-12
5. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
6. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.99,gemini-2.0-flash,5776,[],null,2025-10-19 16:44:28.380679+00
3098e163-0d39-418d-ad55-9bc65904f6c8,null,when is inspireus?,I could not find this information in the current circulars. Your question has been escalated to the class parent.,escalated,null,gemini,3378,[],null,2025-10-19 12:23:01.173779+00
db1e107c-8d60-43ef-af81-b7f98fd9382a,null,when is the edu trip?,"The Grade 3 educational trip is scheduled for July 14, 2025. This trip, referred to as ""Cele Edu (Gra (primary),"" is a designated activity for Grade 3 students. Please mark your calendars accordingly.

Sources:
1. Du Trip Harv Grade 3) Cele Edu (Gra — 2025-07-14",answered,0.99,gemini-2.0-flash,3565,[],null,2025-10-19 12:20:04.721858+00
e56e58f1-e531-406d-b35e-3b8dc4059714,null,when does school resume after diwali?,"Good day! According to circular C 081 (2025-26), the school reopens for learners on Tuesday, October 28th, 2025, following the Diwali break. The Diwali break for learners is from Thursday, October 16th to Friday, October 24th, 2025. This information clarifies details shared in the Parent Yearly Calendar and Snapshot Calendar.

Sources:
1. Lection Via Announcements In T Whole School - Ye November Fri — 2025-07-31
2. Ib Schools Ket Pionship For Ners - Amplify 4.0 - Her Training Iday For Ners) Ddle Llow Ary Sat — 2025-07-31
3. Reopens For Jr Kg & Sr Kg - L Camp Letter Boot Ins Ange. Any Changes Will Be Inf Jbcn International School Yearly Calendar For Ay 20 (Event Dates/Holidays Maybe S Y – Purple Primary And Thu — 2025-07-30
4. .0- Jbc Ng Cri Earners) Cha Lea Jbc Tea (Ho Lea Via Announcements In T Whole School - Y Febr Fri — 2025-07-30
5. Or Jr Kg School Reopen Nursery Learn Rmed To The Parent Community — 2025-07-30
6. Via Announcements In T Whole School - September Fri — 2025-07-29
7. Duation Ort Hosis Via Announcements In T Ole School - Yellow June Fri Sat — 2025-07-29
8. For Sr School Reopens Learners Ange. Any Changes Will Be Inf — 2025-07-29
9. Ns For School Reopens Kg Learners Arners Tative And Subject To C — 2025-07-28
10. Tice School Reo R Parents Learners Election Ouncil Campaignin Didature S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon — 2025-07-27
11. School Reop Primary And Secondary L S In This Calendar Are Te — 2025-07-27
12. Diwali Break E — 2025-07-23
13. Y Academic Sr Kg, Jr K Ion (Grade 9 Let’S Conne Quarter 1 B Kit Primary And Tion Reopens For Grade 6 Ind Assembly Changemaker The Quarter Compassion, Ethical Beh — 2025-07-23
14. Diwali Break — 2025-07-15
15. Eek Diwali M Jbcn Sta School M Competit — 2025-07-10
16. C 081 (2025-26) - Clarification about Diwali Break & School Reopening — 2025-10-24",answered,0.99,gemini-2.0-flash,10410,"[""066f49cd-2f7a-427f-a971-f2f83e7c62a8""]",null,2025-10-19 12:18:16.946232+00
c0ab3841-3fa9-4154-a8ce-2cfc9eb01a7f,null,when is the edu trip?,"The Grade 3 educational trip is scheduled for July 14, 2025. This trip is a primary event. Have a wonderful time on the trip!

Sources:
1. Du Trip Harv Grade 3) Cele Edu (Gra — 2025-07-14",answered,0.99,gemini-2.0-flash,3589,[],null,2025-10-19 12:12:14.032132+00
d3ba6391-0ca3-471c-8488-e81755bf9de4,null,when is diwali celebration,"Diwali celebrations will be held on Wednesday, October 15th. Learners are encouraged to dress in festive attire and bring a small portion of dry snacks or sweets to share with their desk buddies.

Sources:
1. I Celebrations Sr Kg C Morning - Morning 2 Coffee Grade 1 Interna Olympia Assessm - ( — 2025-07-25
2. Diwali Break E — 2025-07-23
3. Diwali Break — 2025-07-15
4. Nursery Fun Week H Jr Kg Independence Day Assembly Primary - Independence & Janmashtami Celebration Secondary In-Class Independence Day Celebrations — 2025-07-13
5. Janmashtami Celebrations Wi Grandparents — 2025-07-12
6. Eek Diwali M Jbcn Sta School M Competit — 2025-07-10
7. Raksha Bandhan Celebrations (9Th August) Raksha Bandhan Celebrations — 2025-07-07
8. Diwali Celebration Wednesday, 15th October — 2025-10-17",answered,0.99,gemini-2.0-flash,4271,"[""16330cf3-a155-442b-809b-faed1b91d86c""]",null,2025-10-19 12:05:18.389576+00
1c7c272c-2677-4507-bd7b-65a4afd11cbd,null,when is the edutrip?,I could not find this information in the current circulars. Your question has been escalated to the class parent.,escalated,null,gemini,5737,[],null,2025-10-19 12:02:29.718048+00
b7b017ae-d772-43b8-8153-bf22063eec88,null,When is the Diwali break?,"Based on the provided documents, the Diwali break is on 2025-07-15 and 2025-07-23. There is also a Diwali celebration planned for Wednesday, October 15th, 2025. Learners are encouraged to dress in festive attire and bring a small portion of dry snacks or sweets to share with their desk buddies for the Diwali celebration.

Sources:
1. Break Mid Term S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon — 2025-07-30
2. Reopens For Jr Kg & Sr Kg - L Camp Letter Boot Ins Ange. Any Changes Will Be Inf Jbcn International School Yearly Calendar For Ay 20 (Event Dates/Holidays Maybe S Y – Purple Primary And Thu — 2025-07-30
3. S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon — 2025-07-29
4. Aring Week Animal Ving Week S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon Tu — 2025-07-29
5. Ange. Any Changes Will Be Inf Jbcn International Scho Yearly Calendar For Ay (Event Dates/Holidays Maybe Y – Purple Primary An Wed — 2025-07-29
6. Emaker Bly Theme Of Jbcn Amplify Onth: Teacher Train Ssive, (Holiday For Borative Rmed To The Parent Community Chool, Parel Ay 2025-26 Ybe Subject To Change) And Secondary – Pink Thu — 2025-07-29
7. Pens For Jr Kg Re Learners Sr Kg - Boot Cam S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon Tue — 2025-07-28
8. Chan Asse The Expr Coll Ange. Any Changes Will Be Inf Jbcn International Yearly Calendar For (Event Dates/Holidays M Y – Purple Primar Wed — 2025-07-28
9. Ganesh Chaturthi Ange. Any Changes Will Be Inf Jbcn International Yearly Calendar For (Event Dates/Holidays Ma Y – Purple Primar Wed — 2025-07-27
10. Tice School Reo R Parents Learners Election Ouncil Campaignin Didature S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon — 2025-07-27
11. Lass Academi Ion (G Metamor Ange. Any Changes Will Be Inf Jbcn Internationa Yearly Calendar F (Event Dates/Holidays Y – Purple Pri Wed — 2025-07-27
12. Academic R - Grade 5 Jppl Pract For Parent Ange. Any Changes Will Be Inf Jbcn Internation Yearly Calendar (Event Dates/Holiday Y – Purple Pri Wed — 2025-07-26
13. Day Parent Wo Or Secondary Uctional Day Ry Pre-Primary S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon — 2025-07-26
14. Grade 1 Cl Presentati S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon — 2025-07-25
15. Lass Ion Review Grade 5 S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon — 2025-07-24
16. Diwali Break E — 2025-07-23
17. For Logiqids - 9 ) (Grade 1-5 S In This Calendar Are Te Y: Pre-Primary - Blue P Te: Holidays For Whole Sc Mon — 2025-07-23
18. Break — 2025-07-22
19. Break Pro Imary (Gr Eview Day Chr ) Qua Live (Grade — 2025-07-19
20. Diwali Break — 2025-07-15
21. Independence Day Holiday For Pre- Primary & Primary Non-Instructional Working Day For Secondary Learners — 2025-07-14
22. Eek Diwali M Jbcn Sta School M Competit — 2025-07-10
23. Diwali Celebration Wednesday, 15th October — 2025-10-17",answered,0.99,gemini-2.0-flash,8887,"[""16330cf3-a155-442b-809b-faed1b91d86c""]",null,2025-10-18 09:02:31.16217+00
